,Voltage,Voltage-error,Current,Current-error,Power,Power-error,Resistance,Fill Factor
159,6.251612903225807,0.006842968850192138,0.0,0.0,0.0,0.0,6.251612903225807,0.5961824161637689
160,6.251612903225806,0.020528906550576726,0.0,0.0,0.0,0.0,6.251612903225806,0.5961824161637689
161,6.227419354838709,0.003421484425095912,0.0006863417982155113,0.00048531693972995706,0.0042774592069431214,0.003024620411478313,6.227419354838709,0.5961824161637689
162,6.21774193548387,0.023950390975672954,0.0,0.0,0.0,0.0,6.21774193548387,0.5961824161637689
163,6.266129032258063,0.010264453275288677,0.0034317089910775563,0.000970633879459914,0.02148360528704584,0.006046892515183737,6.266129032258063,0.5961824161637689
164,6.21774193548387,0.023950390975672954,0.0034317089910775563,0.001455950819189871,0.02126773972147807,0.008970535692427917,6.21774193548387,0.5961824161637689
165,6.179032258064516,0.010264453275288677,0.0010295126973232668,0.0007279754095949355,0.006346447627692783,0.004487616153986844,6.179032258064516,0.5961824161637689
166,6.261290322580645,0.013685937700384275,0.0,0.0,0.0,0.0,6.261290322580645,0.5961824161637689
167,6.198387096774193,0.01710742212548113,0.0,0.0,0.0,0.0,6.198387096774193,0.5961824161637689
168,6.208064516129031,0.00342148442509654,0.001029512697323267,0.00024265846986497853,0.006392941749507383,0.00150996189796627,6.208064516129031,0.5961824161637689
169,6.208064516129031,0.00342148442509654,0.0010295126973232668,0.0007279754095949355,0.0063962627582084255,0.004522840770580148,6.208064516129031,0.5961824161637689
170,6.266129032258064,0.05816523522663521,0.0,0.0,0.0,0.0,6.266129032258064,0.5961824161637689
171,6.256451612903225,0.017107422125480814,0.0,0.0,0.0,0.0,6.256451612903225,0.5961824161637689
172,6.198387096774193,0.010264453275288677,0.0006863417982155113,0.0,0.004254212146035823,7.0449233186606215e-06,6.198387096774193,0.5961824161637689
173,6.212903225806452,0.020528906550577354,0.0,0.0,0.0,0.0,6.212903225806452,0.5961824161637689
174,6.2467741935483865,0.003421484425095598,0.0030885380919698007,0.0016986092890548497,0.01930502357916177,0.010621396056767396,6.2467741935483865,0.5961824161637689
175,6.22258064516129,0.006842968850192138,0.0006863417982155113,0.0,0.004270817189541036,4.6966155457735435e-06,6.22258064516129,0.5961824161637689
176,6.22258064516129,0.0,0.0006863417982155113,0.00048531693972995706,0.004270817189541036,0.003019923795932539,6.22258064516129,0.5961824161637689
177,6.188709677419355,0.01710742212548113,0.00034317089910775565,0.00024265846986497853,0.0021320875860694755,0.0015076135901933828,6.188709677419355,0.5961824161637689
178,6.241935483870968,0.01368593770038459,0.0006863417982155113,0.00048531693972995706,0.004270817189541036,0.003019923795932539,6.241935483870968,0.5961824161637689
179,6.212903225806452,0.01368593770038459,0.0,0.0,0.0,0.0,6.212903225806452,0.5961824161637689
180,6.2225806451612895,0.020528906550576726,0.0,0.0,0.0,0.0,6.2225806451612895,0.5961824161637689
181,6.217741935483871,0.003421484425096226,0.0013726835964310226,0.000485316939729957,0.008531671352978944,0.003012878872613878,6.217741935483871,0.5961824161637689
182,6.193548387096774,0.013685937700384903,0.0,0.0,0.0,0.0,6.193548387096774,0.5961824161637689
183,6.212903225806452,0.01368593770038459,0.0,0.0,0.0,0.0,6.212903225806452,0.5961824161637689
